camera_id,brand,series,model,display_name,aliases,regional_names,release_year,category,lens_type,battery_system,notes
canon_powershot_g15,Canon,PowerShot G,G15,PowerShot G15,[],"{""americas"": [""PowerShot G15""], ""europe_asia_oceania"": [""PowerShot G15""], ""japan"": [""PowerShot G15""]}",2012,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g16,Canon,PowerShot G,G16,PowerShot G16,[],"{""americas"": [""PowerShot G16""], ""europe_asia_oceania"": [""PowerShot G16""], ""japan"": [""PowerShot G16""]}",2013,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g1_x,Canon,PowerShot G,G1 X,PowerShot G1 X,[],"{""americas"": [""PowerShot G1 X""], ""europe_asia_oceania"": [""PowerShot G1 X""], ""japan"": [""PowerShot G1 X""]}",2012,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g1_x_mark_ii,Canon,PowerShot G,G1 X Mark II,PowerShot G1 X Mark II,[],"{""americas"": [""PowerShot G1 X Mark II""], ""europe_asia_oceania"": [""PowerShot G1 X Mark II""], ""japan"": [""PowerShot G1 X Mark II""]}",2014,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g1_x_mark_iii,Canon,PowerShot G,G1 X Mark III,PowerShot G1 X Mark III,[],"{""americas"": [""PowerShot G1 X Mark III""], ""europe_asia_oceania"": [""PowerShot G1 X Mark III""], ""japan"": [""PowerShot G1 X Mark III""]}",2017,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g2,Canon,PowerShot G,G2,PowerShot G2,[],"{""americas"": [""PowerShot G2""], ""europe_asia_oceania"": [""PowerShot G2""], ""japan"": [""PowerShot G2""]}",2001,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g2_black,Canon,PowerShot G,G2 Black,PowerShot G2 Black,[],"{""americas"": [""PowerShot G2 Black""], ""europe_asia_oceania"": [""PowerShot G2 Black""], ""japan"": [""PowerShot G2 Black""]}",2002,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g3,Canon,PowerShot G,G3,PowerShot G3,[],"{""americas"": [""PowerShot G3""], ""europe_asia_oceania"": [""PowerShot G3""], ""japan"": [""PowerShot G3""]}",2002,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g3_x,Canon,PowerShot G,G3 X,PowerShot G3 X,[],"{""americas"": [""PowerShot G3 X""], ""europe_asia_oceania"": [""PowerShot G3 X""], ""japan"": [""PowerShot G3 X""]}",2015,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g5,Canon,PowerShot G,G5,PowerShot G5,[],"{""americas"": [""PowerShot G5""], ""europe_asia_oceania"": [""PowerShot G5""], ""japan"": [""PowerShot G5""]}",2003,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g5_x,Canon,PowerShot G,G5 X,Canon PowerShot G5 X,"[""G5X""]",{},2015,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g5_x_mark_ii,Canon,PowerShot G,G5 X Mark II,PowerShot G5 X Mark II,[],"{""americas"": [""PowerShot G5 X Mark II""], ""europe_asia_oceania"": [""PowerShot G5 X Mark II""], ""japan"": [""PowerShot G5 X Mark II""]}",2019,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g6,Canon,PowerShot G,G6,PowerShot G6,[],"{""americas"": [""PowerShot G6""], ""europe_asia_oceania"": [""PowerShot G6""], ""japan"": [""PowerShot G6""]}",2004,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g7,Canon,PowerShot G,G7,PowerShot G7,[],"{""americas"": [""PowerShot G7""], ""europe_asia_oceania"": [""PowerShot G7""], ""japan"": [""PowerShot G7""]}",2006,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g7_x,Canon,PowerShot G,G7 X,PowerShot G7 X,[],"{""americas"": [""PowerShot G7 X""], ""europe_asia_oceania"": [""PowerShot G7 X""], ""japan"": [""PowerShot G7 X""]}",2014,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g7_x_mark_ii,Canon,PowerShot G,G7 X Mark II,PowerShot G7 X Mark II,[],"{""americas"": [""PowerShot G7 X Mark II""], ""europe_asia_oceania"": [""PowerShot G7 X Mark II""], ""japan"": [""PowerShot G7 X Mark II""]}",2016,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g7_x_mark_iii,Canon,PowerShot G,G7 X Mark III,Canon PowerShot G7 X Mark III,"[""G7X Mark III"", ""G7 X III""]",{},2019,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g9,Canon,PowerShot G,G9,PowerShot G9,[],"{""americas"": [""PowerShot G9""], ""europe_asia_oceania"": [""PowerShot G9""], ""japan"": [""PowerShot G9""]}",2007,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g9_x,Canon,PowerShot G,G9 X,PowerShot G9 X,[],"{""americas"": [""PowerShot G9 X""], ""europe_asia_oceania"": [""PowerShot G9 X""], ""japan"": [""PowerShot G9 X""]}",2015,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_g9_x_mark_ii,Canon,PowerShot G,G9 X Mark II,Canon PowerShot G9 X Mark II,"[""G9X Mark II"", ""G9 X II""]",{},2017,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_n,Canon,PowerShot N,N,PowerShot N,[],"{""americas"": [""PowerShot N""], ""europe_asia_oceania"": [""PowerShot N""], ""japan"": [""PowerShot N""]}",2013,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_n100,Canon,PowerShot N,N100,Canon PowerShot N100,[],{},2014,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_s10,Canon,PowerShot S,S10,PowerShot S10,[],"{""americas"": [""PowerShot S10""], ""europe_asia_oceania"": [""PowerShot S10""], ""japan"": [""PowerShot S10""]}",1999,premium_compact,fixed_lens,special,
canon_powershot_s100,Canon,PowerShot S,S100,PowerShot S100,[],"{""americas"": [""PowerShot S100""], ""europe_asia_oceania"": [""PowerShot S100""], ""japan"": [""PowerShot S100""]}",2011,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_s100_digital_elph,Canon,PowerShot / Digital IXUS / IXY Digital,S100 Digital ELPH,Canon PowerShot S100 Digital ELPH,"[""Canon Digital IXUS"", ""Canon IXY Digital""]","{""europe"": [""Digital IXUS""], ""japan"": [""IXY Digital""], ""us"": [""PowerShot S100 Digital ELPH""]}",2000,point_and_shoot,fixed_lens,proprietary_li_ion,Regional names are explicitly tracked because the same camera was marketed under different names.
canon_powershot_s110,Canon,PowerShot S,S110,PowerShot S110,[],"{""americas"": [""PowerShot S110""], ""europe_asia_oceania"": [""PowerShot S110""], ""japan"": [""PowerShot S110""]}",2012,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_s110_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,S110 DIGITAL ELPH,PowerShot S110 DIGITAL ELPH,"[""DIGITAL IXUS v"", ""IXY DIGITAL 200""]","{""americas"": [""PowerShot S110 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS v""], ""japan"": [""IXY DIGITAL 200""]}",2001,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_s120,Canon,PowerShot S,S120,PowerShot S120,[],"{""americas"": [""PowerShot S120""], ""europe_asia_oceania"": [""PowerShot S120""], ""japan"": [""PowerShot S120""]}",2013,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_s1_is,Canon,PowerShot S,S1 IS,PowerShot S1 IS,[],"{""americas"": [""PowerShot S1 IS""], ""europe_asia_oceania"": [""PowerShot S1 IS""], ""japan"": [""PowerShot S1 IS""]}",2004,premium_compact,fixed_lens,aa,
canon_powershot_s20,Canon,PowerShot S,S20,PowerShot S20,[],"{""americas"": [""PowerShot S20""], ""europe_asia_oceania"": [""PowerShot S20""], ""japan"": [""PowerShot S20""]}",2000,premium_compact,fixed_lens,special,
canon_powershot_s200,Canon,PowerShot S,S200,PowerShot S200,[],"{""americas"": [""PowerShot S200""], ""europe_asia_oceania"": [""PowerShot S200""], ""japan"": [""PowerShot S200""]}",2013,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_s200_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,S200 DIGITAL ELPH,PowerShot S200 DIGITAL ELPH,"[""DIGITAL IXUS V 2"", ""IXY DIGITAL 200a""]","{""americas"": [""PowerShot S200 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS V 2""], ""japan"": [""IXY DIGITAL 200a""]}",2002,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_s230_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,S230 DIGITAL ELPH,PowerShot S230 DIGITAL ELPH,"[""DIGITAL IXUS v 3"", ""IXY DIGITAL 320""]","{""americas"": [""PowerShot S230 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS v 3""], ""japan"": [""IXY DIGITAL 320""]}",2002,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_s2_is,Canon,PowerShot S,S2 IS,PowerShot S2 IS,[],"{""americas"": [""PowerShot S2 IS""], ""europe_asia_oceania"": [""PowerShot S2 IS""], ""japan"": [""PowerShot S2 IS""]}",2005,premium_compact,fixed_lens,aa,
canon_powershot_s30,Canon,PowerShot S,S30,PowerShot S30,[],"{""americas"": [""PowerShot S30""], ""europe_asia_oceania"": [""PowerShot S30""], ""japan"": [""PowerShot S30""]}",2001,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_s300_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,S300 DIGITAL ELPH,PowerShot S300 DIGITAL ELPH,"[""DIGITAL IXUS 300"", ""IXY DIGITAL 300""]","{""americas"": [""PowerShot S300 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS 300""], ""japan"": [""IXY DIGITAL 300""]}",2001,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_s330_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,S330 DIGITAL ELPH,PowerShot S330 DIGITAL ELPH,"[""DIGITAL IXUS 330"", ""IXY DIGITAL 300a""]","{""americas"": [""PowerShot S330 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS 330""], ""japan"": [""IXY DIGITAL 300a""]}",2002,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_s3_is,Canon,PowerShot S,S3 IS,PowerShot S3 IS,[],"{""americas"": [""PowerShot S3 IS""], ""europe_asia_oceania"": [""PowerShot S3 IS""], ""japan"": [""PowerShot S3 IS""]}",2006,premium_compact,fixed_lens,aa,
canon_powershot_s40,Canon,PowerShot S,S40,PowerShot S40,[],"{""americas"": [""PowerShot S40""], ""europe_asia_oceania"": [""PowerShot S40""], ""japan"": [""PowerShot S40""]}",2001,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_s400_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,S400 DIGITAL ELPH,PowerShot S400 DIGITAL ELPH,"[""DIGITAL IXUS 400"", ""IXY DIGITAL 400""]","{""americas"": [""PowerShot S400 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS 400""], ""japan"": [""IXY DIGITAL 400""]}",2003,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_s410_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,S410 DIGITAL ELPH,PowerShot S410 DIGITAL ELPH,"[""DIGITAL IXUS 430"", ""IXY DIGITAL 450""]","{""americas"": [""PowerShot S410 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS 430""], ""japan"": [""IXY DIGITAL 450""]}",2004,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_s45,Canon,PowerShot S,S45,PowerShot S45,[],"{""americas"": [""PowerShot S45""], ""europe_asia_oceania"": [""PowerShot S45""], ""japan"": [""PowerShot S45""]}",2002,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_s50,Canon,PowerShot S,S50,PowerShot S50,[],"{""americas"": [""PowerShot S50""], ""europe_asia_oceania"": [""PowerShot S50""], ""japan"": [""PowerShot S50""]}",2003,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_s500_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,S500 DIGITAL ELPH,PowerShot S500 DIGITAL ELPH,"[""DIGITAL IXUS 500"", ""IXY DIGITAL 500/IXY DIGITAL 500 White Limited""]","{""americas"": [""PowerShot S500 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS 500""], ""japan"": [""IXY DIGITAL 500/IXY DIGITAL 500 White Limited""]}",2004,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_s5_is,Canon,PowerShot S,S5 IS,PowerShot S5 IS,[],"{""americas"": [""PowerShot S5 IS""], ""europe_asia_oceania"": [""PowerShot S5 IS""], ""japan"": [""PowerShot S5 IS""]}",2007,premium_compact,fixed_lens,aa,
canon_powershot_s60,Canon,PowerShot S,S60,PowerShot S60,[],"{""americas"": [""PowerShot S60""], ""europe_asia_oceania"": [""PowerShot S60""], ""japan"": [""PowerShot S60""]}",2004,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_s70,Canon,PowerShot S,S70,PowerShot S70,[],"{""americas"": [""PowerShot S70""], ""europe_asia_oceania"": [""PowerShot S70""], ""japan"": [""PowerShot S70""]}",2004,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_s80,Canon,PowerShot S,S80,PowerShot S80,[],"{""americas"": [""PowerShot S80""], ""europe_asia_oceania"": [""PowerShot S80""], ""japan"": [""PowerShot S80""]}",2005,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_s90,Canon,PowerShot S,S90,PowerShot S90,[],"{""americas"": [""PowerShot S90""], ""europe_asia_oceania"": [""PowerShot S90""], ""japan"": [""PowerShot S90""]}",2009,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_s95,Canon,PowerShot S,S95,PowerShot S95,[],"{""americas"": [""PowerShot S95""], ""europe_asia_oceania"": [""PowerShot S95""], ""japan"": [""PowerShot S95""]}",2010,premium_compact,fixed_lens,proprietary_li_ion,
canon_powershot_sd1000_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD1000 DIGITAL ELPH,PowerShot SD1000 DIGITAL ELPH,"[""DIGITAL IXUS 70"", ""IXY DIGITAL 10""]","{""americas"": [""PowerShot SD1000 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS 70""], ""japan"": [""IXY DIGITAL 10""]}",2007,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd100_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD100 DIGITAL ELPH,PowerShot SD100 DIGITAL ELPH,"[""DIGITAL IXUS II"", ""IXY DIGITAL 30""]","{""americas"": [""PowerShot SD100 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS II""], ""japan"": [""IXY DIGITAL 30""]}",2003,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd10_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD10 DIGITAL ELPH,PowerShot SD10 DIGITAL ELPH,"[""DIGITAL IXUS i"", ""IXY DIGITAL L""]","{""americas"": [""PowerShot SD10 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS i""], ""japan"": [""IXY DIGITAL L""]}",2003,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd1100_is_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD1100 IS DIGITAL ELPH,PowerShot SD1100 IS DIGITAL ELPH,"[""Digital IXUS 80 IS"", ""IXY DIGITAL 20 IS""]","{""americas"": [""PowerShot SD1100 IS DIGITAL ELPH""], ""europe_asia_oceania"": [""Digital IXUS 80 IS""], ""japan"": [""IXY DIGITAL 20 IS""]}",2008,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd110_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD110 DIGITAL ELPH,PowerShot SD110 DIGITAL ELPH,"[""DIGITAL IXUS II s"", ""IXY DIGITAL 30a""]","{""americas"": [""PowerShot SD110 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS II s""], ""japan"": [""IXY DIGITAL 30a""]}",2004,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd1200_is_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD1200 IS DIGITAL ELPH,PowerShot SD1200 IS DIGITAL ELPH,"[""Digital IXUS 95 IS"", ""IXY DIGITAL 110 IS""]","{""americas"": [""PowerShot SD1200 IS DIGITAL ELPH""], ""europe_asia_oceania"": [""Digital IXUS 95 IS""], ""japan"": [""IXY DIGITAL 110 IS""]}",2009,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd1300_is_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD1300 IS DIGITAL ELPH,PowerShot SD1300 IS DIGITAL ELPH,"[""IXUS 105"", ""IXY 200F""]","{""americas"": [""PowerShot SD1300 IS DIGITAL ELPH""], ""europe_asia_oceania"": [""IXUS 105""], ""japan"": [""IXY 200F""]}",2010,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd1400_is_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD1400 IS DIGITAL ELPH,PowerShot SD1400 IS DIGITAL ELPH,"[""IXUS 130"", ""IXY 400F""]","{""americas"": [""PowerShot SD1400 IS DIGITAL ELPH""], ""europe_asia_oceania"": [""IXUS 130""], ""japan"": [""IXY 400F""]}",2010,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd200_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD200 DIGITAL ELPH,PowerShot SD200 DIGITAL ELPH,"[""DIGITAL IXUS 30"", ""IXY DIGITAL 40""]","{""americas"": [""PowerShot SD200 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS 30""], ""japan"": [""IXY DIGITAL 40""]}",2004,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd20_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD20 DIGITAL ELPH,PowerShot SD20 DIGITAL ELPH,"[""DIGITAL IXUS i 5"", ""IXY DIGITAL L 2""]","{""americas"": [""PowerShot SD20 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS i 5""], ""japan"": [""IXY DIGITAL L 2""]}",2004,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd300_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD300 DIGITAL ELPH,PowerShot SD300 DIGITAL ELPH,"[""DIGITAL IXUS 40"", ""IXY DIGITAL 50""]","{""americas"": [""PowerShot SD300 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS 40""], ""japan"": [""IXY DIGITAL 50""]}",2004,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd30_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD30 DIGITAL ELPH,PowerShot SD30 DIGITAL ELPH,"[""DIGITAL IXUS i zoom"", ""IXY DIGITAL L 3""]","{""americas"": [""PowerShot SD30 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS i zoom""], ""japan"": [""IXY DIGITAL L 3""]}",2005,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd3500_is_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD3500 IS DIGITAL ELPH,PowerShot SD3500 IS DIGITAL ELPH,"[""IXUS 210"", ""IXY 10S""]","{""americas"": [""PowerShot SD3500 IS DIGITAL ELPH""], ""europe_asia_oceania"": [""IXUS 210""], ""japan"": [""IXY 10S""]}",2010,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd4000_is_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD4000 IS DIGITAL ELPH,PowerShot SD4000 IS DIGITAL ELPH,"[""IXUS 300 HS"", ""IXY 30S""]","{""americas"": [""PowerShot SD4000 IS DIGITAL ELPH""], ""europe_asia_oceania"": [""IXUS 300 HS""], ""japan"": [""IXY 30S""]}",2010,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd400_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD400 DIGITAL ELPH,PowerShot SD400 DIGITAL ELPH,"[""DIGITAL IXUS 50"", ""IXY DIGITAL 55""]","{""americas"": [""PowerShot SD400 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS 50""], ""japan"": [""IXY DIGITAL 55""]}",2005,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd40_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD40 DIGITAL ELPH,PowerShot SD40 DIGITAL ELPH,"[""Digital IXUS i7"", ""IXY DIGITAL L 4""]","{""americas"": [""PowerShot SD40 DIGITAL ELPH""], ""europe_asia_oceania"": [""Digital IXUS i7""], ""japan"": [""IXY DIGITAL L 4""]}",2006,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd430_digital_elph_wireless,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD430 DIGITAL ELPH WIRELESS,PowerShot SD430 DIGITAL ELPH WIRELESS,"[""DIGITAL IXUS WIRELESS"", ""IXY DIGITAL WIRELESS""]","{""americas"": [""PowerShot SD430 DIGITAL ELPH WIRELESS""], ""europe_asia_oceania"": [""DIGITAL IXUS WIRELESS""], ""japan"": [""IXY DIGITAL WIRELESS""]}",2005,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd4500_is_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD4500 IS DIGITAL ELPH,PowerShot SD4500 IS DIGITAL ELPH,"[""IXUS 1000 HS"", ""IXY 50S""]","{""americas"": [""PowerShot SD4500 IS DIGITAL ELPH""], ""europe_asia_oceania"": [""IXUS 1000 HS""], ""japan"": [""IXY 50S""]}",2010,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd450_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD450 DIGITAL ELPH,PowerShot SD450 DIGITAL ELPH,"[""DIGITAL IXUS 55"", ""IXY DIGITAL 60""]","{""americas"": [""PowerShot SD450 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS 55""], ""japan"": [""IXY DIGITAL 60""]}",2005,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd500_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD500 DIGITAL ELPH,PowerShot SD500 DIGITAL ELPH,"[""DIGITAL IXUS 700"", ""IXY DIGITAL 600""]","{""americas"": [""PowerShot SD500 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS 700""], ""japan"": [""IXY DIGITAL 600""]}",2005,point_and_shoot,fixed_lens,proprietary_li_ion,
canon_powershot_sd550_digital_elph,Canon,PowerShot ELPH / PowerShot SD / Digital IXUS / IXY Digital,SD550 DIGITAL ELPH,PowerShot SD550 DIGITAL ELPH,"[""DIGITAL IXUS 750"", ""IXY DIGITAL 700""]","{""americas"": [""PowerShot SD550 DIGITAL ELPH""], ""europe_asia_oceania"": [""DIGITAL IXUS 750""], ""japan"": [""IXY DIGITAL 700""]}",2005,point_and_shoot,fixed_lens,proprietary_li_ion,
