camera_id,display_name,brand,series,release_year,reason,candidate_source_name,candidate_source_url,checked_source_urls,last_checked
casio_qv_2800ux,Casio QV-2800UX,Casio,QV,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Casio catalog,https://camera-wiki.org/wiki/Casio,"[""https://camera-wiki.org/wiki/Casio""]",2026-05-24
casio_qv_2900ux,Casio QV-2900UX,Casio,QV,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Casio catalog,https://camera-wiki.org/wiki/Casio,"[""https://camera-wiki.org/wiki/Casio""]",2026-05-24
casio_qv_3000ex,Casio QV-3000EX,Casio,QV,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Casio catalog,https://camera-wiki.org/wiki/Casio,"[""https://camera-wiki.org/wiki/Casio""]",2026-05-24
casio_qv_3500ex,Casio QV-3500EX,Casio,QV,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Casio catalog,https://camera-wiki.org/wiki/Casio,"[""https://camera-wiki.org/wiki/Casio""]",2026-05-24
casio_qv_4000,Casio QV-4000,Casio,QV,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Casio QV-4000,https://camera-wiki.org/wiki/Casio_QV-4000,"[""https://camera-wiki.org/wiki/Casio_QV-4000""]",2026-05-24
casio_qv_5000sx,Casio QV-5000SX,Casio,QV,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Casio catalog,https://camera-wiki.org/wiki/Casio,"[""https://camera-wiki.org/wiki/Casio""]",2026-05-24
casio_qv_5500sx,Casio QV-5500SX,Casio,QV,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Casio catalog,https://camera-wiki.org/wiki/Casio,"[""https://camera-wiki.org/wiki/Casio""]",2026-05-24
casio_qv_5700,Casio QV-5700,Casio,QV,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Casio QV-5700,https://camera-wiki.org/wiki/Casio_QV-5700,"[""https://camera-wiki.org/wiki/Casio_QV-5700""]",2026-05-24
casio_qv_7000sx,Casio QV-7000SX,Casio,QV,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Casio catalog,https://camera-wiki.org/wiki/Casio,"[""https://camera-wiki.org/wiki/Casio""]",2026-05-24
casio_qv_8000sx,Casio QV-8000SX,Casio,QV,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Casio catalog,https://camera-wiki.org/wiki/Casio,"[""https://camera-wiki.org/wiki/Casio""]",2026-05-24
fujifilm_finepix_f401,Fujifilm FinePix F401,Fujifilm,FinePix F,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm FinePix F401,https://camera-wiki.org/wiki/Fujifilm_FinePix_F401,"[""https://camera-wiki.org/wiki/Fujifilm_FinePix_F401"", ""https://dl.fujifilm-x.com/support/manual/f/fujifilm_f401_manual_01.pdf""]",2026-05-24
fujifilm_finepix_f601_zoom,Fujifilm FinePix F601 Zoom,Fujifilm,FinePix F,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/f/fujifilm_f601zoom_manual_01.pdf""]",2026-05-24
fujifilm_finepix_hs10,Fujifilm FinePix HS10,Fujifilm,FinePix HS,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm FinePix HS10,https://camera-wiki.org/wiki/Fujifilm_FinePix_HS10,"[""https://camera-wiki.org/wiki/Fujifilm_FinePix_HS10"", ""https://dl.fujifilm-x.com/support/manual/h/fujifilm_hs10_manual_01.pdf""]",2026-05-24
fujifilm_finepix_hs35exr,Fujifilm FinePix HS35EXR,Fujifilm,FinePix HS,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/h/fujifilm_hs35exr_manual_01.pdf""]",2026-05-24
fujifilm_finepix_j150w,Fujifilm FinePix J150w,Fujifilm,FinePix J,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/j/fujifilm_j150w_manual_01.pdf""]",2026-05-24
fujifilm_finepix_j20fd,Fujifilm FinePix J20fd,Fujifilm,FinePix J,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/j/fujifilm_j20fd_manual_01.pdf""]",2026-05-24
fujifilm_finepix_j210,Fujifilm FinePix J210,Fujifilm,FinePix J,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/j/fujifilm_j210_manual_01.pdf""]",2026-05-24
fujifilm_finepix_j25fd,Fujifilm FinePix J25fd,Fujifilm,FinePix J,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/j/fujifilm_j25fd_manual_01.pdf""]",2026-05-24
fujifilm_finepix_j40,Fujifilm FinePix J40,Fujifilm,FinePix J,,Checked source but exact model match was not confirmed.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/j/fujifilm_j40_manual_01.pdf""]",2026-05-24
fujifilm_finepix_jx280,Fujifilm FinePix JX280,Fujifilm,FinePix JX,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm FinePix JX280,https://camera-wiki.org/wiki/Fujifilm_FinePix_JX280,"[""https://camera-wiki.org/wiki/Fujifilm_FinePix_JX280"", ""https://dl.fujifilm-x.com/support/manual/j/fujifilm_jx280_manual_01.pdf""]",2026-05-24
fujifilm_finepix_jz200,Fujifilm FinePix JZ200,Fujifilm,FinePix JZ,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/j/fujifilm_jz200_manual_01.pdf""]",2026-05-24
fujifilm_finepix_real_3d_w1,Fujifilm FinePix Real 3D W1,Fujifilm,FinePix REAL 3D,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/r/fujifilm_real3dw1_manual_01.pdf""]",2026-05-24
fujifilm_finepix_s1,Fujifilm FinePix S1,Fujifilm,FinePix S,2014,Battery source check failed: TimeoutError: The read operation timed out,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/s/fujifilm_s1_manual_01.pdf""]",2026-05-24
fujifilm_finepix_s1000fd,Fujifilm FinePix S1000fd,Fujifilm,FinePix S,2008,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/s/fujifilm_s1000fd_manual_01.pdf""]",2026-05-24
fujifilm_finepix_s1800,Fujifilm FinePix S1800,Fujifilm,FinePix S,2010,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/s/fujifilm_s1800_manual_01.pdf""]",2026-05-24
fujifilm_finepix_s20,Fujifilm FinePix S20,Fujifilm,FinePix S,2004,Checked source but exact model match was not confirmed.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/s/fujifilm_s20_manual_01.pdf""]",2026-05-24
fujifilm_finepix_s2000hd,Fujifilm FinePix S2000HD,Fujifilm,FinePix S,2008,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/s/fujifilm_s2000hd_manual_01.pdf""]",2026-05-24
fujifilm_finepix_s2500hd,Fujifilm FinePix S2500HD,Fujifilm,FinePix S,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/s/fujifilm_s2500hd_manual_01.pdf""]",2026-05-24
fujifilm_finepix_s2800hd,Fujifilm FinePix S2800HD,Fujifilm,FinePix S,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/s/fujifilm_s2800hd_manual_01.pdf""]",2026-05-24
fujifilm_finepix_s2950,Fujifilm FinePix S2950,Fujifilm,FinePix S,,Checked source but no explicit battery/power mapping was extracted.,Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras"", ""https://dl.fujifilm-x.com/support/manual/s/fujifilm_s2950_manual_01.pdf""]",2026-05-24
fujifilm_finepix_s600,Fujifilm FinePix S600,Fujifilm,FinePix S,2005,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_s602_zoom,Fujifilm FinePix S602 Zoom,Fujifilm,FinePix S,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm FinePix S602 Zoom,https://camera-wiki.org/wiki/Fujifilm_FinePix_S602_Zoom,"[""https://camera-wiki.org/wiki/Fujifilm_FinePix_S602_Zoom""]",2026-05-24
fujifilm_finepix_s700,Fujifilm FinePix S700,Fujifilm,FinePix S,2007,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_s800,Fujifilm FinePix S800,Fujifilm,FinePix S,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm FinePix S800,https://camera-wiki.org/wiki/Fuji_Finepix_S800/S5800,"[""https://camera-wiki.org/wiki/Fuji_Finepix_S800/S5800""]",2026-05-24
fujifilm_finepix_s9000,Fujifilm FinePix S9000,Fujifilm,FinePix S,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm FinePix S9000,https://camera-wiki.org/wiki/Fujifilm_FinePix_S9000/S9500,"[""https://camera-wiki.org/wiki/Fujifilm_FinePix_S9000/S9500""]",2026-05-24
fujifilm_finepix_s9200,Fujifilm FinePix S9200,Fujifilm,FinePix S,2014,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_s9400w,Fujifilm FinePix S9400W,Fujifilm,FinePix S,2014,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_s9500,Fujifilm FinePix S9500,Fujifilm,FinePix S,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm FinePix S9500,https://camera-wiki.org/wiki/Fujifilm_FinePix_S9000/S9500,"[""https://camera-wiki.org/wiki/Fujifilm_FinePix_S9000/S9500""]",2026-05-24
fujifilm_finepix_s9800,Fujifilm FinePix S9800,Fujifilm,FinePix S,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_sl1000,Fujifilm FinePix SL1000,Fujifilm,FinePix SL,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_sl240,Fujifilm FinePix SL240,Fujifilm,FinePix SL,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_sl260,Fujifilm FinePix SL260,Fujifilm,FinePix SL,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_sl280,Fujifilm FinePix SL280,Fujifilm,FinePix SL,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_sl300,Fujifilm FinePix SL300,Fujifilm,FinePix SL,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_t350,Fujifilm FinePix T350,Fujifilm,FinePix T,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_z300,Fujifilm FinePix Z300,Fujifilm,FinePix Z,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_z5fd,Fujifilm FinePix Z5fd,Fujifilm,FinePix Z,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_z700_exr,Fujifilm FinePix Z700 EXR,Fujifilm,FinePix Z,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm FinePix Z700 EXR,https://camera-wiki.org/wiki/Fujifilm_FinePix_Z700_EXR,"[""https://camera-wiki.org/wiki/Fujifilm_FinePix_Z700_EXR""]",2026-05-24
fujifilm_finepix_z800exr,Fujifilm FinePix Z800EXR,Fujifilm,FinePix Z,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_z900exr,Fujifilm FinePix Z900EXR,Fujifilm,FinePix Z,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_finepix_z91,Fujifilm FinePix Z91,Fujifilm,FinePix Z,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
fujifilm_x100t,Fujifilm X100T,Fujifilm,X100,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki Fujifilm digital cameras catalog,https://camera-wiki.org/wiki/Fujifilm_digital_cameras,"[""https://camera-wiki.org/wiki/Fujifilm_digital_cameras""]",2026-05-24
ge_g1,GE G1,GE,GE compact,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki minor-brand compact catalog,https://camera-wiki.org/wiki/General_Imaging,"[""https://camera-wiki.org/wiki/General_Imaging""]",2026-05-24
hp_photosmart_120,HP PhotoSmart 120,HP,PhotoSmart,,Direct research attempted; source found but no explicit battery text was extracted.,Camera-wiki HP PhotoSmart 120,https://camera-wiki.org/wiki/Hewlett-Packard,"[""https://camera-wiki.org/wiki/Hewlett-Packard"", ""https://safe-manuals.com/user-manual/hp/photosmart-120""]",2026-05-25
hp_photosmart_210,HP PhotoSmart 210,HP,PhotoSmart,,Direct research attempted; source found but no explicit battery text was extracted.,Camera-wiki HP PhotoSmart 210,https://camera-wiki.org/wiki/Hewlett-Packard,"[""https://camera-wiki.org/wiki/Hewlett-Packard"", ""https://safe-manuals.com/user-manual/hp/photosmart-210""]",2026-05-25
hp_photosmart_215,HP PhotoSmart 215,HP,PhotoSmart,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki HP PhotoSmart 215,https://camera-wiki.org/wiki/Hewlett-Packard,"[""https://camera-wiki.org/wiki/Hewlett-Packard""]",2026-05-24
hp_photosmart_315,HP PhotoSmart 315,HP,PhotoSmart,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki HP PhotoSmart 315,https://camera-wiki.org/wiki/Hewlett-Packard,"[""https://camera-wiki.org/wiki/Hewlett-Packard""]",2026-05-24
hp_photosmart_318,HP PhotoSmart 318,HP,PhotoSmart,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki HP PhotoSmart 318,https://camera-wiki.org/wiki/HP_PhotoSmart_318,"[""https://camera-wiki.org/wiki/HP_PhotoSmart_318""]",2026-05-24
hp_photosmart_320,HP PhotoSmart 320,HP,PhotoSmart,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki HP PhotoSmart 320,https://camera-wiki.org/wiki/HP_PhotoSmart_320,"[""https://camera-wiki.org/wiki/HP_PhotoSmart_320""]",2026-05-24
hp_photosmart_335,HP PhotoSmart 335,HP,PhotoSmart,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki HP PhotoSmart 335,https://camera-wiki.org/wiki/Hewlett-Packard,"[""https://camera-wiki.org/wiki/Hewlett-Packard""]",2026-05-24
hp_photosmart_433,HP PhotoSmart 433,HP,PhotoSmart,,"Camera existence confirmed, battery not yet source-verified",Camera-wiki HP PhotoSmart 433,https://camera-wiki.org/wiki/HP_PhotoSmart_433,"[""https://camera-wiki.org/wiki/HP_PhotoSmart_433""]",2026-05-24
