camera_id,battery_id,status,quantity_required,note,source_name,source_url,source_type,confidence,last_verified
canon_powershot_a50,generic_2cr5,fully_compatible,1,"Canon Camera Museum power source: 2CR5 lithium battery, Dedicated Nickel-hydride Battery (optional), Dedicated AC adapter (optional)",Canon Camera Museum PowerShot A50,https://global.canon/en/c-museum/product/dcc459.html,official_manual,high,2026-05-24
canon_powershot_a510,generic_aa,uses_aa,,Canon Camera Museum power source: AA-size alkaline batteries (included in the camera kit) AA-size rechargeable NiMH batteries NB4-200 (sold separately) AC Adapter Kit ACK800 (sold separately),Canon Camera Museum PowerShot A510,https://global.canon/en/c-museum/product/dcc510.html,official_manual,high,2026-05-24
canon_powershot_a520,generic_aa,uses_aa,,Canon Camera Museum power source: AA-size alkaline batteries (included in the camera kit) AA-size rechargeable NiMH batteries NB4-200 (sold separately) AC Adapter Kit ACK800 (sold separately),Canon Camera Museum PowerShot A520,https://global.canon/en/c-museum/product/dcc508.html,official_manual,high,2026-05-24
canon_powershot_a530,generic_aa,uses_aa,2,Canon Camera Museum power source: 2 AA-size alkaline batteries 2 AA-size rechargeable NiMH batteries NB4-300 (sold separately) AC Adapter Kit ACK800 (sold separately),Canon Camera Museum PowerShot A530,https://global.canon/en/c-museum/product/dcc523.html,official_manual,high,2026-05-24
canon_powershot_a540,generic_aa,uses_aa,2,Canon Camera Museum power source: 2 AA-size alkaline batteries 2 AA-size rechargeable NiMH batteries NB4-300 (sold separately) AC Adapter Kit ACK800 (sold separately),Canon Camera Museum PowerShot A540,https://global.canon/en/c-museum/product/dcc524.html,official_manual,high,2026-05-24
canon_powershot_a550,generic_aa,uses_aa,2,Canon Camera Museum power source: 1. AA-size Alkaline Battery (x2) 2. Rechargeable AA-size Ni-MH Battery (x2) 3. AC Adapter Kit ACK800,Canon Camera Museum PowerShot A550,https://global.canon/en/c-museum/product/dcc538.html,official_manual,high,2026-05-24
canon_powershot_a560,generic_aa,uses_aa,2,Canon Camera Museum power source: 1. AA-size Alkaline Battery (x2) 2. Rechargeable AA-size Ni-MH Battery (x2) 3. AC Adapter Kit ACK800,Canon Camera Museum PowerShot A560,https://global.canon/en/c-museum/product/dcc545.html,official_manual,high,2026-05-24
canon_powershot_a570_is,generic_aa,uses_aa,2,Canon Camera Museum power source: 1. AA-size Alkaline Battery (x2) 2. Rechargeable AA-size NiMH Battery (x2) 3. AC Adapter Kit ACK800,Canon Camera Museum PowerShot A570 IS,https://global.canon/en/c-museum/product/dcc542.html,official_manual,high,2026-05-24
canon_powershot_a580,generic_aa,uses_aa,2,Canon Camera Museum power source: 2 AA-size alkaline batteries 2 AA-size NiMH batteries NB4-300 (sold separately) AC Adapter Kit ACK800 (sold separately),Canon Camera Museum PowerShot A580,https://global.canon/en/c-museum/product/dcc553.html,official_manual,high,2026-05-24
canon_powershot_a590_is,generic_aa,uses_aa,2,Canon Camera Museum power source: 2 AA-size alkaline batteries 2 AA-size NiMH batteries NB4-300 (sold separately) AC Adapter Kit ACK800 (sold separately),Canon Camera Museum PowerShot A590 IS,https://global.canon/en/c-museum/product/dcc552.html,official_manual,high,2026-05-24
canon_powershot_a5_zoom,generic_2cr5,fully_compatible,1,"Canon Camera Museum power source: 2CR5 lithium battery, Dedicated Nickel-hydride Battery (optional), Dedicated AC adapter (optional)",Canon Camera Museum PowerShot A5 Zoom,https://global.canon/en/c-museum/product/dcc457.html,official_manual,high,2026-05-24
canon_powershot_a60,generic_aa,uses_aa,4,Canon Camera Museum power source: Four AA alkaline batteries (included) Four AA rechargeable NiMH batteries (optional) AC Adapter Kit ACK600 (optional),Canon Camera Museum PowerShot A60,https://global.canon/en/c-museum/product/dcc485.html,official_manual,high,2026-05-24
canon_powershot_a610,generic_aa,uses_aa,,Canon Camera Museum power source: AA-size alkaline batteries (included in camera kit) AA-size rechargeable NiMH batteries NB4-200 (sold separately) AC Adapter Kit ACK600 (sold separately),Canon Camera Museum PowerShot A610,https://global.canon/en/c-museum/product/dcc518.html,official_manual,high,2026-05-24
canon_powershot_a620,generic_aa,uses_aa,,Canon Camera Museum power source: AA-size alkaline batteries (included in camera kit) AA-size rechargeable NiMH batteries NB4-200 (sold separately) AC Adapter Kit ACK600 (sold separately),Canon Camera Museum PowerShot A620,https://global.canon/en/c-museum/product/dcc517.html,official_manual,high,2026-05-24
canon_powershot_a630,generic_aa,uses_aa,4,Canon Camera Museum power source: 4x Size-AA Alkaline or NiMH Batteries(NB4-200) (Alkalines supplied),Canon Camera Museum PowerShot A630,https://global.canon/en/c-museum/product/dcc529.html,official_manual,high,2026-05-24
canon_powershot_a640,generic_aa,uses_aa,4,Canon Camera Museum power source: 4x Size-AA Alkaline or NiMH Batteries(NB4-200) (Alkalines supplied),Canon Camera Museum PowerShot A640,https://global.canon/en/c-museum/product/dcc530.html,official_manual,high,2026-05-24
canon_powershot_a650_is,canon_nb_3ah,fully_compatible,1,"Canon Camera Museum power source: ･ 4 AA-size alkaline batteries ･ 4 AA-size NiMH batteries NB-3AH (sold separately) ･ AC Adapter Kit ACK600 (sold separately) Battery Capacity (Fully Charged) AA-size Alkaline Batteries ･ LCD Monitor On : Approx. 300 images (Based on the CIPA standard) ･ LCD Monitor Off : Approx. 1000 images ･ Playback Time : Approx. 18 hours AA-size NiMH Batteries NB-3AH ･ LCD Monitor On : Approx. 500 images (Based on the CIPA standard) ･ LCD Monitor Off : Approx. 1400 images ･ Playback Time : Approx. 19 hours Test Conditions ･ Shooting Normal temperature (23°C±2°C/73°F±3.6°F), normal relative humidity (50%±20%), alternating wide angle end and telephoto end shots at 30 second intervals with the flash fired once every two shots and the camera power turned off after every tenth shot. Power is left off for a sufficient amount of time, then the power is turned back on and the testing procedure is repeated. ･ Playback Normal temperature (23°C±2°C/73°F±3.6°F), normal relative humidity (50%±20%), continuous playback at 3 seconds per image.",Canon Camera Museum PowerShot A650 IS,https://global.canon/en/c-museum/product/dcc546.html,official_manual,high,2026-05-24
canon_powershot_a650_is,generic_aa,uses_aa,4,"Canon Camera Museum power source: ･ 4 AA-size alkaline batteries ･ 4 AA-size NiMH batteries NB-3AH (sold separately) ･ AC Adapter Kit ACK600 (sold separately) Battery Capacity (Fully Charged) AA-size Alkaline Batteries ･ LCD Monitor On : Approx. 300 images (Based on the CIPA standard) ･ LCD Monitor Off : Approx. 1000 images ･ Playback Time : Approx. 18 hours AA-size NiMH Batteries NB-3AH ･ LCD Monitor On : Approx. 500 images (Based on the CIPA standard) ･ LCD Monitor Off : Approx. 1400 images ･ Playback Time : Approx. 19 hours Test Conditions ･ Shooting Normal temperature (23°C±2°C/73°F±3.6°F), normal relative humidity (50%±20%), alternating wide angle end and telephoto end shots at 30 second intervals with the flash fired once every two shots and the camera power turned off after every tenth shot. Power is left off for a sufficient amount of time, then the power is turned back on and the testing procedure is repeated. ･ Playback Normal temperature (23°C±2°C/73°F±3.6°F), normal relative humidity (50%±20%), continuous playback at 3 seconds per image.",Canon Camera Museum PowerShot A650 IS,https://global.canon/en/c-museum/product/dcc546.html,official_manual,high,2026-05-24
canon_powershot_a70,generic_aa,uses_aa,4,Canon Camera Museum power source: Four AA alkaline batteries (included) Four AA rechargeable NiMH batteries (optional) AC Adapter Kit ACK600 (optional),Canon Camera Museum PowerShot A70,https://global.canon/en/c-museum/product/dcc484.html,official_manual,high,2026-05-24
canon_powershot_a700,generic_aa,uses_aa,2,Canon Camera Museum power source: AA-size alkaline batteries 2 AA-size rechargeable NiMH batteries NB4-300 (sold separately) AC Adapter Kit ACK800 (sold separately),Canon Camera Museum PowerShot A700,https://global.canon/en/c-museum/product/dcc528.html,official_manual,high,2026-05-24
canon_powershot_a710_is,generic_aa,uses_aa,2,Canon Camera Museum power source: 2x Size-AA Alkaline or NiMH Batteries(NB4-300) (Alkalines supplied),Canon Camera Museum PowerShot A710 IS,https://global.canon/en/c-museum/product/dcc531.html,official_manual,high,2026-05-24
canon_powershot_a720_is,canon_nb_3ah,fully_compatible,1,"Canon Camera Museum power source: ･ 2 AA-size alkaline batteries ･ 2 AA-size NiMH batteries NB-3AH (sold separately) ･ AC Adapter Kit ACK800 (sold separately) Battery Capacity (Fully Charged) AA-size Alkaline Batteries ･ LCD Monitor On : Approx. 140 images (Based on the CIPA standard) ･ LCD Monitor Off : Approx. 500 images ･ Playback Time : Approx. 9 hours AA-size NiMH Batteries NB-3AH ･ LCD Monitor On : Approx. 400 images (Based on the CIPA standard) ･ LCD Monitor Off : Approx. 900 images ･ Playback Time : Approx. 11 hours Test Conditions ･ Shooting Normal temperature (23±2°C/73°F±3.6°F), normal relative humidity (50%±20%), alternating wide angle end and telephoto end shots at 30 second intervals with the flash fired once every two shots and the camera power turned off after every tenth shot. Power is left off for a sufficient amount of time, then the power is turned back on and the testing procedure is repeated. ･ Playback Normal temperature (23°C±2°C/73°F±3.6°F), normal relative humidity (50%±20%), continuous playback at 3 seconds per image.",Canon Camera Museum PowerShot A720 IS,https://global.canon/en/c-museum/product/dcc547.html,official_manual,high,2026-05-24
canon_powershot_a720_is,generic_aa,uses_aa,2,"Canon Camera Museum power source: ･ 2 AA-size alkaline batteries ･ 2 AA-size NiMH batteries NB-3AH (sold separately) ･ AC Adapter Kit ACK800 (sold separately) Battery Capacity (Fully Charged) AA-size Alkaline Batteries ･ LCD Monitor On : Approx. 140 images (Based on the CIPA standard) ･ LCD Monitor Off : Approx. 500 images ･ Playback Time : Approx. 9 hours AA-size NiMH Batteries NB-3AH ･ LCD Monitor On : Approx. 400 images (Based on the CIPA standard) ･ LCD Monitor Off : Approx. 900 images ･ Playback Time : Approx. 11 hours Test Conditions ･ Shooting Normal temperature (23±2°C/73°F±3.6°F), normal relative humidity (50%±20%), alternating wide angle end and telephoto end shots at 30 second intervals with the flash fired once every two shots and the camera power turned off after every tenth shot. Power is left off for a sufficient amount of time, then the power is turned back on and the testing procedure is repeated. ･ Playback Normal temperature (23°C±2°C/73°F±3.6°F), normal relative humidity (50%±20%), continuous playback at 3 seconds per image.",Canon Camera Museum PowerShot A720 IS,https://global.canon/en/c-museum/product/dcc547.html,official_manual,high,2026-05-24
canon_powershot_a75,canon_nb_1ah,fully_compatible,1,Canon Camera Museum power source: 1. Size AA Alkaline battery x4 2. Rechargeable size AA NiMH battery x4 (NB-1AH) 3. Compact Power Adapter (CA-PS500) 4. Coin-type secondary lithium battery MS-614S,Canon Camera Museum PowerShot A75,https://global.canon/en/c-museum/product/dcc495.html,official_manual,high,2026-05-24
canon_powershot_a75,generic_aa,uses_aa,4,Canon Camera Museum power source: 1. Size AA Alkaline battery x4 2. Rechargeable size AA NiMH battery x4 (NB-1AH) 3. Compact Power Adapter (CA-PS500) 4. Coin-type secondary lithium battery MS-614S,Canon Camera Museum PowerShot A75,https://global.canon/en/c-museum/product/dcc495.html,official_manual,high,2026-05-24
canon_powershot_a80,generic_aa,uses_aa,4,Canon Camera Museum power source: 1. Four AA alkaline batteries (included in the camera kit) 2. Four Source Four AA rechargeable NiMH batteries (optional) 3. Compact Power Adapter (CA-PS500) (optional),Canon Camera Museum PowerShot A80,https://global.canon/en/c-museum/product/dcc490.html,official_manual,high,2026-05-24
canon_powershot_a810,canon_nb_3ah,fully_compatible,1,"Canon Camera Museum power source: AA alkaline batteries (AA NiMH batteries (Canon NB-3AH)) x2 Compact Power Adapter CA-PS800 (included with AC Adapter Kit ACK800) · However, connection requires DC Coupler DR-DC10, sold separately",Canon Camera Museum PowerShot A810,https://global.canon/en/c-museum/product/dcc621.html,official_manual,high,2026-05-24
canon_powershot_a810,generic_aa,uses_aa,2,"Canon Camera Museum power source: AA alkaline batteries (AA NiMH batteries (Canon NB-3AH)) x2 Compact Power Adapter CA-PS800 (included with AC Adapter Kit ACK800) · However, connection requires DC Coupler DR-DC10, sold separately",Canon Camera Museum PowerShot A810,https://global.canon/en/c-museum/product/dcc621.html,official_manual,high,2026-05-24
canon_powershot_a85,generic_aa,uses_aa,,Canon Camera Museum power source: AA-size alkaline batteries (included in the camera kit) AA-size rechargeable NiMH batteries (sold separately) AC Adapter Kit ACK600 (sold separately),Canon Camera Museum PowerShot A85,https://global.canon/en/c-museum/product/dcc502.html,official_manual,high,2026-05-24
canon_powershot_a95,generic_aa,uses_aa,4,Canon Camera Museum power source: AA-size alkaline batteries (included in the camera kit) 4 AA-size rechargeable NiMH batteries NB4-200 (sold separately) AC Adapter Kit ACK600 (sold separately),Canon Camera Museum PowerShot A95,https://global.canon/en/c-museum/product/dcc501.html,official_manual,high,2026-05-24
canon_powershot_d10,canon_nb_6l,fully_compatible,1,Canon Japan NB-6L product specification FAQ lists this model as compatible with Battery Pack NB-6L.,Canon Japan NB-6L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/54124/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-6l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_d10,canon_nb_6l,fully_compatible,1,Canon Camera Museum power source: Battery Pack NB-6L (rechargeable lithium-ion battery) AC adapter kit ACK-DC40,Canon Camera Museum PowerShot D10,https://global.canon/en/c-museum/product/dcc576.html,official_manual,high,2026-05-24
canon_powershot_d10,canon_nb_6lh,fully_compatible,1,Canon Japan NB-6LH product specification FAQ lists this model as compatible with Battery Pack NB-6LH.,Canon Japan NB-6LH product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/75432/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-6lh-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_d20,canon_nb_6l,fully_compatible,1,Canon Japan NB-6L product specification FAQ lists this model as compatible with Battery Pack NB-6L.,Canon Japan NB-6L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/54124/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-6l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_d20,canon_nb_6l,fully_compatible,1,Canon Camera Museum power source: Battery Pack NB-6L AC Adapter Kit ACK-DC40,Canon Camera Museum PowerShot D20,https://global.canon/en/c-museum/product/dcc623.html,official_manual,high,2026-05-24
canon_powershot_d20,canon_nb_6lh,fully_compatible,1,Canon Japan NB-6LH product specification FAQ lists this model as compatible with Battery Pack NB-6LH.,Canon Japan NB-6LH product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/75432/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-6lh-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_d30,canon_nb_6lh,fully_compatible,1,Canon Japan NB-6LH product specification FAQ lists this model as compatible with Battery Pack NB-6LH.,Canon Japan NB-6LH product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/75432/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-6lh-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_elph_100_hs,canon_nb_4l,fully_compatible,1,Canon Japan NB-4L product specification FAQ lists this model as compatible with Battery Pack NB-4L.,Canon Japan NB-4L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/54063/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-4l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_elph_100_hs,canon_nb_4l,fully_compatible,1,Canon Camera Museum power source: Battery Pack NB-4L Compact Power Adapter CA-DC10 (when used with DC Coupler DR-10),Canon Camera Museum PowerShot ELPH 100 HS,https://global.canon/en/c-museum/product/dcc600.html,official_manual,high,2026-05-24
canon_powershot_elph_110_hs,canon_nb_11l,fully_compatible,1,Canon Japan NB-11L product specification FAQ lists this model as compatible with Battery Pack NB-11L.,Canon Japan NB-11L product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/67500/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-11l-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
canon_powershot_elph_110_hs,canon_nb_11l,fully_compatible,1,Canon Camera Museum power source: Battery Pack NB-11L AC Adapter Kit ACK-DC90,Canon Camera Museum PowerShot ELPH 110 HS,https://global.canon/en/c-museum/product/dcc619.html,official_manual,high,2026-05-24
canon_powershot_elph_110_hs,canon_nb_11lh,fully_compatible,1,Canon Japan NB-11LH product specification FAQ lists this model as compatible with Battery Pack NB-11LH.,Canon Japan NB-11LH product specification FAQ,https://faq.canon.jp/app/answers/detail/a_id/77952/~/%E3%80%90%E3%82%B3%E3%83%B3%E3%83%91%E3%82%AF%E3%83%88%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E3%82%AB%E3%83%A1%E3%83%A9%E3%80%91%E3%83%90%E3%83%83%E3%83%86%E3%83%AA%E3%83%BC%E3%83%91%E3%83%83%E3%82%AF-nb-11lh-%E8%A3%BD%E5%93%81%E4%BB%95%E6%A7%98,official_accessory_page,high,2026-05-24
